Epoch: 0 | Training Loss: 1409.470962 Training Accuracy: 14.859375 | Validation Loss: 236.059320 Validation Accuracy: 0.040238 
Epoch: 49 | Training Loss: 365.463184 Training Accuracy: 148.343750 | Validation Loss: 479.155144 Validation Accuracy: 0.030282 
Epoch: 50 | Training Loss: 363.073147 Training Accuracy: 148.750000 | Validation Loss: 477.606160 Validation Accuracy: 0.029591 
Epoch: 51 | Training Loss: 361.694898 Training Accuracy: 149.703125 | Validation Loss: 464.396640 Validation Accuracy: 0.026963 
Epoch: 52 | Training Loss: 361.079024 Training Accuracy: 149.687500 | Validation Loss: 470.779314 Validation Accuracy: 0.028346 
Epoch: 0 | Training Loss: 3115.794907 Training Accuracy: 0.017556 | Validation Loss: 1007.971828 Validation Accuracy: 0.036212 
Epoch: 1 | Training Loss: 876.393866 Training Accuracy: 0.041111 | Validation Loss: 823.135890 Validation Accuracy: 0.041364 
Epoch: 2 | Training Loss: 788.585880 Training Accuracy: 0.044963 | Validation Loss: 789.014737 Validation Accuracy: 0.044848 
Epoch: 3 | Training Loss: 759.083796 Training Accuracy: 0.050704 | Validation Loss: 767.423059 Validation Accuracy: 0.044848 
Epoch: 4 | Training Loss: 741.470255 Training Accuracy: 0.056815 | Validation Loss: 759.520537 Validation Accuracy: 0.047727 
Epoch: 5 | Training Loss: 728.540336 Training Accuracy: 0.062333 | Validation Loss: 757.216501 Validation Accuracy: 0.051970 
Epoch: 6 | Training Loss: 718.952488 Training Accuracy: 0.067037 | Validation Loss: 749.194780 Validation Accuracy: 0.053182 
Epoch: 7 | Training Loss: 709.829282 Training Accuracy: 0.073296 | Validation Loss: 745.455492 Validation Accuracy: 0.053485 
Epoch: 8 | Training Loss: 701.621586 Training Accuracy: 0.080556 | Validation Loss: 746.801847 Validation Accuracy: 0.055758 
Epoch: 9 | Training Loss: 692.941725 Training Accuracy: 0.084630 | Validation Loss: 743.871863 Validation Accuracy: 0.053182 
Epoch: 10 | Training Loss: 685.482465 Training Accuracy: 0.091778 | Validation Loss: 747.077000 Validation Accuracy: 0.050152 
Epoch: 11 | Training Loss: 675.727199 Training Accuracy: 0.100852 | Validation Loss: 745.893584 Validation Accuracy: 0.052727 
Epoch: 12 | Training Loss: 667.745602 Training Accuracy: 0.109185 | Validation Loss: 746.314986 Validation Accuracy: 0.056212 
Epoch: 13 | Training Loss: 658.837037 Training Accuracy: 0.116037 | Validation Loss: 749.371804 Validation Accuracy: 0.057424 
Epoch: 14 | Training Loss: 650.143403 Training Accuracy: 0.123370 | Validation Loss: 750.615826 Validation Accuracy: 0.055455 
Epoch: 15 | Training Loss: 642.293056 Training Accuracy: 0.128704 | Validation Loss: 756.854226 Validation Accuracy: 0.054242 
Epoch: 16 | Training Loss: 633.080208 Training Accuracy: 0.138222 | Validation Loss: 758.538767 Validation Accuracy: 0.056667 
Epoch: 17 | Training Loss: 625.214120 Training Accuracy: 0.145370 | Validation Loss: 761.877782 Validation Accuracy: 0.050455 
Epoch: 18 | Training Loss: 615.262500 Training Accuracy: 0.156185 | Validation Loss: 766.969460 Validation Accuracy: 0.053788 
Epoch: 19 | Training Loss: 606.018461 Training Accuracy: 0.160704 | Validation Loss: 778.308239 Validation Accuracy: 0.053939 
Epoch: 20 | Training Loss: 597.363079 Training Accuracy: 0.169556 | Validation Loss: 781.184659 Validation Accuracy: 0.053182 
Epoch: 21 | Training Loss: 587.301100 Training Accuracy: 0.179074 | Validation Loss: 789.371330 Validation Accuracy: 0.053939 
Epoch: 22 | Training Loss: 577.464352 Training Accuracy: 0.187407 | Validation Loss: 790.603693 Validation Accuracy: 0.047273 
Epoch: 23 | Training Loss: 568.286458 Training Accuracy: 0.196185 | Validation Loss: 801.736861 Validation Accuracy: 0.050455 
Epoch: 24 | Training Loss: 559.532986 Training Accuracy: 0.200593 | Validation Loss: 809.497041 Validation Accuracy: 0.049242 
Epoch: 25 | Training Loss: 549.562442 Training Accuracy: 0.211407 | Validation Loss: 814.218632 Validation Accuracy: 0.051364 
Epoch: 26 | Training Loss: 540.381134 Training Accuracy: 0.219037 | Validation Loss: 818.291075 Validation Accuracy: 0.047727 
Epoch: 27 | Training Loss: 530.438947 Training Accuracy: 0.223222 | Validation Loss: 832.130386 Validation Accuracy: 0.047727 
Epoch: 28 | Training Loss: 522.802778 Training Accuracy: 0.232407 | Validation Loss: 844.249467 Validation Accuracy: 0.048939 
Epoch: 29 | Training Loss: 512.514988 Training Accuracy: 0.236370 | Validation Loss: 849.988045 Validation Accuracy: 0.047424 
Epoch: 30 | Training Loss: 503.798437 Training Accuracy: 0.246963 | Validation Loss: 855.521484 Validation Accuracy: 0.043030 
Epoch: 31 | Training Loss: 493.688773 Training Accuracy: 0.252296 | Validation Loss: 862.983546 Validation Accuracy: 0.042424 
Epoch: 32 | Training Loss: 485.824769 Training Accuracy: 0.258556 | Validation Loss: 875.773911 Validation Accuracy: 0.038333 
Epoch: 33 | Training Loss: 476.030150 Training Accuracy: 0.264778 | Validation Loss: 883.805043 Validation Accuracy: 0.041212 
Epoch: 34 | Training Loss: 468.678241 Training Accuracy: 0.273407 | Validation Loss: 896.725260 Validation Accuracy: 0.038333 
Epoch: 35 | Training Loss: 461.300174 Training Accuracy: 0.278593 | Validation Loss: 903.152817 Validation Accuracy: 0.039848 
Epoch: 36 | Training Loss: 452.740017 Training Accuracy: 0.282148 | Validation Loss: 915.031605 Validation Accuracy: 0.040152 
Epoch: 37 | Training Loss: 445.939699 Training Accuracy: 0.286963 | Validation Loss: 926.917318 Validation Accuracy: 0.033333 
Epoch: 38 | Training Loss: 438.930469 Training Accuracy: 0.291259 | Validation Loss: 933.919152 Validation Accuracy: 0.041364 
Epoch: 39 | Training Loss: 430.218056 Training Accuracy: 0.296926 | Validation Loss: 940.760535 Validation Accuracy: 0.038485 
Epoch: 40 | Training Loss: 424.502083 Training Accuracy: 0.304148 | Validation Loss: 947.162879 Validation Accuracy: 0.039242 
Epoch: 41 | Training Loss: 417.412153 Training Accuracy: 0.306111 | Validation Loss: 964.817294 Validation Accuracy: 0.033939 
Epoch: 42 | Training Loss: 409.976447 Training Accuracy: 0.310259 | Validation Loss: 985.256747 Validation Accuracy: 0.032727 
Epoch: 43 | Training Loss: 406.031395 Training Accuracy: 0.310296 | Validation Loss: 981.344342 Validation Accuracy: 0.039242 
Epoch: 44 | Training Loss: 399.656424 Training Accuracy: 0.317370 | Validation Loss: 988.988636 Validation Accuracy: 0.036364 
Epoch: 45 | Training Loss: 393.851591 Training Accuracy: 0.323259 | Validation Loss: 992.744081 Validation Accuracy: 0.036970 
Epoch: 46 | Training Loss: 387.867622 Training Accuracy: 0.322704 | Validation Loss: 1008.306463 Validation Accuracy: 0.041970 
Epoch: 47 | Training Loss: 382.565307 Training Accuracy: 0.328407 | Validation Loss: 1017.449337 Validation Accuracy: 0.035758 
Epoch: 48 | Training Loss: 377.798843 Training Accuracy: 0.327889 | Validation Loss: 1024.949455 Validation Accuracy: 0.033485 
Epoch: 49 | Training Loss: 373.607870 Training Accuracy: 0.334704 | Validation Loss: 1030.646662 Validation Accuracy: 0.036515 
Epoch: 50 | Training Loss: 368.923872 Training Accuracy: 0.334259 | Validation Loss: 1043.850379 Validation Accuracy: 0.033788 
Epoch: 51 | Training Loss: 365.842998 Training Accuracy: 0.336852 | Validation Loss: 1042.644886 Validation Accuracy: 0.033030 
Epoch: 52 | Training Loss: 360.612789 Training Accuracy: 0.338926 | Validation Loss: 1052.802202 Validation Accuracy: 0.035303 
Epoch: 53 | Training Loss: 356.610764 Training Accuracy: 0.341926 | Validation Loss: 1069.321851 Validation Accuracy: 0.034242 
Epoch: 54 | Training Loss: 352.932176 Training Accuracy: 0.345037 | Validation Loss: 1072.765388 Validation Accuracy: 0.035000 
Epoch: 55 | Training Loss: 349.555961 Training Accuracy: 0.344185 | Validation Loss: 1082.477983 Validation Accuracy: 0.032727 
Epoch: 56 | Training Loss: 346.417390 Training Accuracy: 0.343704 | Validation Loss: 1088.190696 Validation Accuracy: 0.035000 
Epoch: 57 | Training Loss: 343.893924 Training Accuracy: 0.346185 | Validation Loss: 1087.236269 Validation Accuracy: 0.034545 
Epoch: 58 | Training Loss: 340.106887 Training Accuracy: 0.350333 | Validation Loss: 1091.991241 Validation Accuracy: 0.035152 
Epoch: 59 | Training Loss: 336.755556 Training Accuracy: 0.350963 | Validation Loss: 1106.870739 Validation Accuracy: 0.033485 
Epoch: 60 | Training Loss: 334.349653 Training Accuracy: 0.348778 | Validation Loss: 1105.375237 Validation Accuracy: 0.033788 
Epoch: 61 | Training Loss: 331.795341 Training Accuracy: 0.352630 | Validation Loss: 1113.153883 Validation Accuracy: 0.031212 
Epoch: 62 | Training Loss: 329.051678 Training Accuracy: 0.354370 | Validation Loss: 1115.283854 Validation Accuracy: 0.033485 
Epoch: 63 | Training Loss: 327.351476 Training Accuracy: 0.354815 | Validation Loss: 1127.571141 Validation Accuracy: 0.031364 
Epoch: 64 | Training Loss: 323.875231 Training Accuracy: 0.352037 | Validation Loss: 1130.004261 Validation Accuracy: 0.036667 
Epoch: 65 | Training Loss: 322.917853 Training Accuracy: 0.352630 | Validation Loss: 1138.468987 Validation Accuracy: 0.034848 
Epoch: 66 | Training Loss: 319.244068 Training Accuracy: 0.356259 | Validation Loss: 1138.063920 Validation Accuracy: 0.030909 
Epoch: 67 | Training Loss: 318.129630 Training Accuracy: 0.358963 | Validation Loss: 1144.537642 Validation Accuracy: 0.032424 
Epoch: 68 | Training Loss: 316.252922 Training Accuracy: 0.356296 | Validation Loss: 1142.940578 Validation Accuracy: 0.030455 
Epoch: 69 | Training Loss: 315.998756 Training Accuracy: 0.362852 | Validation Loss: 1142.181108 Validation Accuracy: 0.030909 
Epoch: 70 | Training Loss: 314.397280 Training Accuracy: 0.356593 | Validation Loss: 1154.744910 Validation Accuracy: 0.034091 
Epoch: 71 | Training Loss: 309.653877 Training Accuracy: 0.360556 | Validation Loss: 1165.801136 Validation Accuracy: 0.030758 
Epoch: 72 | Training Loss: 309.573900 Training Accuracy: 0.357296 | Validation Loss: 1167.681108 Validation Accuracy: 0.032727 
Epoch: 73 | Training Loss: 307.805064 Training Accuracy: 0.360556 | Validation Loss: 1166.240057 Validation Accuracy: 0.030303 
Epoch: 74 | Training Loss: 307.665075 Training Accuracy: 0.362630 | Validation Loss: 1168.651752 Validation Accuracy: 0.030758 
Epoch: 75 | Training Loss: 305.667072 Training Accuracy: 0.366259 | Validation Loss: 1170.817708 Validation Accuracy: 0.030303 
Epoch: 76 | Training Loss: 304.069994 Training Accuracy: 0.362111 | Validation Loss: 1174.273674 Validation Accuracy: 0.033030 
Epoch: 77 | Training Loss: 302.704311 Training Accuracy: 0.365296 | Validation Loss: 1176.807884 Validation Accuracy: 0.030758 
Epoch: 78 | Training Loss: 303.008970 Training Accuracy: 0.362148 | Validation Loss: 1182.383996 Validation Accuracy: 0.033636 
Epoch: 79 | Training Loss: 300.107002 Training Accuracy: 0.361815 | Validation Loss: 1196.894531 Validation Accuracy: 0.030000 
Epoch: 80 | Training Loss: 299.907523 Training Accuracy: 0.363296 | Validation Loss: 1193.747159 Validation Accuracy: 0.027273 
Epoch: 81 | Training Loss: 297.728212 Training Accuracy: 0.365111 | Validation Loss: 1187.062973 Validation Accuracy: 0.030606 
Epoch: 82 | Training Loss: 297.929022 Training Accuracy: 0.363926 | Validation Loss: 1191.805990 Validation Accuracy: 0.032727 
Epoch: 83 | Training Loss: 296.568605 Training Accuracy: 0.363407 | Validation Loss: 1189.873816 Validation Accuracy: 0.031970 
Epoch: 84 | Training Loss: 296.495168 Training Accuracy: 0.366148 | Validation Loss: 1197.526278 Validation Accuracy: 0.033939 
Epoch: 85 | Training Loss: 295.821325 Training Accuracy: 0.365000 | Validation Loss: 1185.892637 Validation Accuracy: 0.028333 
Epoch: 86 | Training Loss: 294.497367 Training Accuracy: 0.361000 | Validation Loss: 1202.843750 Validation Accuracy: 0.031061 
Epoch: 87 | Training Loss: 292.667361 Training Accuracy: 0.365296 | Validation Loss: 1200.364347 Validation Accuracy: 0.029394 
Epoch: 88 | Training Loss: 292.418750 Training Accuracy: 0.364704 | Validation Loss: 1204.755682 Validation Accuracy: 0.030909 
Epoch: 89 | Training Loss: 291.514178 Training Accuracy: 0.364148 | Validation Loss: 1206.368253 Validation Accuracy: 0.030000 
Epoch: 90 | Training Loss: 289.910272 Training Accuracy: 0.365148 | Validation Loss: 1207.846117 Validation Accuracy: 0.030303 
Epoch: 91 | Training Loss: 291.046412 Training Accuracy: 0.364185 | Validation Loss: 1213.165009 Validation Accuracy: 0.029848 
Epoch: 92 | Training Loss: 290.278125 Training Accuracy: 0.361370 | Validation Loss: 1206.986032 Validation Accuracy: 0.031364 
Epoch: 93 | Training Loss: 289.025174 Training Accuracy: 0.365556 | Validation Loss: 1203.434896 Validation Accuracy: 0.031667 
Epoch: 94 | Training Loss: 288.401765 Training Accuracy: 0.365370 | Validation Loss: 1228.303977 Validation Accuracy: 0.030909 
Epoch: 95 | Training Loss: 289.471123 Training Accuracy: 0.359889 | Validation Loss: 1204.635653 Validation Accuracy: 0.030152 
Epoch: 96 | Training Loss: 287.089670 Training Accuracy: 0.364852 | Validation Loss: 1203.738636 Validation Accuracy: 0.029545 
Epoch: 97 | Training Loss: 287.008044 Training Accuracy: 0.366185 | Validation Loss: 1211.601799 Validation Accuracy: 0.031667 
Epoch: 98 | Training Loss: 287.821007 Training Accuracy: 0.367074 | Validation Loss: 1201.945904 Validation Accuracy: 0.030758 
Epoch: 99 | Training Loss: 286.148380 Training Accuracy: 0.362407 | Validation Loss: 1222.055753 Validation Accuracy: 0.028636 
Epoch: 100 | Training Loss: 286.209664 Training Accuracy: 0.364630 | Validation Loss: 1206.401160 Validation Accuracy: 0.029545 
Epoch: 101 | Training Loss: 283.919907 Training Accuracy: 0.364704 | Validation Loss: 1218.700639 Validation Accuracy: 0.029848 
Epoch: 102 | Training Loss: 284.228009 Training Accuracy: 0.367037 | Validation Loss: 1220.259233 Validation Accuracy: 0.031212 
Epoch: 103 | Training Loss: 284.503819 Training Accuracy: 0.364333 | Validation Loss: 1224.131866 Validation Accuracy: 0.029394 
Epoch: 104 | Training Loss: 282.487442 Training Accuracy: 0.364148 | Validation Loss: 1231.401160 Validation Accuracy: 0.029242 
Epoch: 105 | Training Loss: 283.052459 Training Accuracy: 0.367000 | Validation Loss: 1225.799242 Validation Accuracy: 0.028788 
Epoch: 106 | Training Loss: 283.389612 Training Accuracy: 0.365926 | Validation Loss: 1215.476326 Validation Accuracy: 0.029091 
Epoch: 107 | Training Loss: 282.803762 Training Accuracy: 0.368037 | Validation Loss: 1213.380919 Validation Accuracy: 0.031818 
Epoch: 108 | Training Loss: 282.531424 Training Accuracy: 0.363259 | Validation Loss: 1226.202296 Validation Accuracy: 0.029242 
Epoch: 109 | Training Loss: 281.571094 Training Accuracy: 0.364778 | Validation Loss: 1216.561553 Validation Accuracy: 0.027879 
Epoch: 110 | Training Loss: 280.866088 Training Accuracy: 0.368148 | Validation Loss: 1226.970762 Validation Accuracy: 0.031212 
Epoch: 111 | Training Loss: 281.087789 Training Accuracy: 0.363333 | Validation Loss: 1231.286458 Validation Accuracy: 0.028788 
Epoch: 112 | Training Loss: 280.323032 Training Accuracy: 0.362963 | Validation Loss: 1220.811553 Validation Accuracy: 0.031061 
Epoch: 113 | Training Loss: 280.960590 Training Accuracy: 0.361667 | Validation Loss: 1214.768939 Validation Accuracy: 0.030909 
Epoch: 114 | Training Loss: 280.283912 Training Accuracy: 0.361185 | Validation Loss: 1209.637902 Validation Accuracy: 0.030455 
Epoch: 115 | Training Loss: 279.602980 Training Accuracy: 0.360963 | Validation Loss: 1236.425426 Validation Accuracy: 0.029394 
Epoch: 116 | Training Loss: 278.873958 Training Accuracy: 0.365370 | Validation Loss: 1231.645597 Validation Accuracy: 0.029848 
Epoch: 117 | Training Loss: 279.611719 Training Accuracy: 0.361667 | Validation Loss: 1223.089489 Validation Accuracy: 0.032727 
Epoch: 118 | Training Loss: 279.446441 Training Accuracy: 0.366000 | Validation Loss: 1218.260417 Validation Accuracy: 0.029545 
Epoch: 119 | Training Loss: 279.599653 Training Accuracy: 0.361889 | Validation Loss: 1221.669152 Validation Accuracy: 0.031061 
Epoch: 120 | Training Loss: 278.869734 Training Accuracy: 0.367519 | Validation Loss: 1232.023201 Validation Accuracy: 0.032727 
Epoch: 121 | Training Loss: 277.886198 Training Accuracy: 0.366185 | Validation Loss: 1229.794271 Validation Accuracy: 0.030909 
Epoch: 122 | Training Loss: 277.544994 Training Accuracy: 0.359481 | Validation Loss: 1226.059186 Validation Accuracy: 0.030909 
Epoch: 123 | Training Loss: 278.162703 Training Accuracy: 0.362778 | Validation Loss: 1235.055398 Validation Accuracy: 0.031515 
Epoch: 124 | Training Loss: 277.481973 Training Accuracy: 0.364000 | Validation Loss: 1224.071259 Validation Accuracy: 0.030455 
Epoch: 125 | Training Loss: 276.868113 Training Accuracy: 0.364370 | Validation Loss: 1233.230114 Validation Accuracy: 0.029697 
Epoch: 126 | Training Loss: 277.190856 Training Accuracy: 0.362852 | Validation Loss: 1232.153646 Validation Accuracy: 0.028788 
Epoch: 127 | Training Loss: 276.713426 Training Accuracy: 0.361889 | Validation Loss: 1232.595170 Validation Accuracy: 0.033636 
Epoch: 128 | Training Loss: 276.323206 Training Accuracy: 0.363370 | Validation Loss: 1212.267756 Validation Accuracy: 0.029848 
Epoch: 129 | Training Loss: 275.899074 Training Accuracy: 0.366222 | Validation Loss: 1230.921993 Validation Accuracy: 0.031970 
Epoch: 130 | Training Loss: 275.631047 Training Accuracy: 0.360481 | Validation Loss: 1239.937973 Validation Accuracy: 0.031970 
Epoch: 131 | Training Loss: 275.821991 Training Accuracy: 0.363519 | Validation Loss: 1227.625592 Validation Accuracy: 0.028788 
Epoch: 132 | Training Loss: 275.021441 Training Accuracy: 0.364556 | Validation Loss: 1229.167850 Validation Accuracy: 0.029091 
Epoch: 133 | Training Loss: 274.816580 Training Accuracy: 0.366259 | Validation Loss: 1232.164536 Validation Accuracy: 0.030455 
Epoch: 134 | Training Loss: 274.803299 Training Accuracy: 0.364556 | Validation Loss: 1242.642992 Validation Accuracy: 0.028939 
Epoch: 135 | Training Loss: 275.815625 Training Accuracy: 0.361000 | Validation Loss: 1250.623580 Validation Accuracy: 0.029091 
Epoch: 136 | Training Loss: 273.659230 Training Accuracy: 0.364667 | Validation Loss: 1234.304924 Validation Accuracy: 0.028333 
Epoch: 137 | Training Loss: 274.120226 Training Accuracy: 0.362667 | Validation Loss: 1234.969460 Validation Accuracy: 0.030909 
Epoch: 138 | Training Loss: 274.299508 Training Accuracy: 0.361185 | Validation Loss: 1234.652107 Validation Accuracy: 0.027273 
Epoch: 139 | Training Loss: 273.798206 Training Accuracy: 0.358667 | Validation Loss: 1236.045099 Validation Accuracy: 0.030152 
Epoch: 140 | Training Loss: 273.024016 Training Accuracy: 0.365963 | Validation Loss: 1229.838305 Validation Accuracy: 0.028939 
Epoch: 141 | Training Loss: 273.643547 Training Accuracy: 0.361741 | Validation Loss: 1230.716383 Validation Accuracy: 0.030303 
Epoch: 142 | Training Loss: 273.464554 Training Accuracy: 0.364444 | Validation Loss: 1223.608665 Validation Accuracy: 0.033030 
Epoch: 143 | Training Loss: 272.660012 Training Accuracy: 0.363556 | Validation Loss: 1241.234138 Validation Accuracy: 0.031212 
Epoch: 144 | Training Loss: 272.897772 Training Accuracy: 0.363481 | Validation Loss: 1215.080374 Validation Accuracy: 0.031212 
Epoch: 145 | Training Loss: 272.694387 Training Accuracy: 0.364074 | Validation Loss: 1233.696259 Validation Accuracy: 0.030455 
Epoch: 146 | Training Loss: 272.780122 Training Accuracy: 0.366444 | Validation Loss: 1214.849669 Validation Accuracy: 0.030758 
Epoch: 147 | Training Loss: 271.534549 Training Accuracy: 0.362074 | Validation Loss: 1224.576823 Validation Accuracy: 0.031667 
Epoch: 148 | Training Loss: 271.774711 Training Accuracy: 0.362630 | Validation Loss: 1254.810961 Validation Accuracy: 0.030758 
Epoch: 149 | Training Loss: 272.210851 Training Accuracy: 0.366074 | Validation Loss: 1231.399621 Validation Accuracy: 0.032121 
Epoch: 150 | Training Loss: 270.831713 Training Accuracy: 0.368000 | Validation Loss: 1239.311671 Validation Accuracy: 0.033939 
Epoch: 151 | Training Loss: 271.584201 Training Accuracy: 0.366407 | Validation Loss: 1244.156368 Validation Accuracy: 0.026515 
Epoch: 152 | Training Loss: 271.818721 Training Accuracy: 0.361741 | Validation Loss: 1218.441170 Validation Accuracy: 0.029242 
Epoch: 153 | Training Loss: 271.861111 Training Accuracy: 0.362704 | Validation Loss: 1232.492188 Validation Accuracy: 0.032121 
Epoch: 154 | Training Loss: 270.823843 Training Accuracy: 0.362037 | Validation Loss: 1240.803504 Validation Accuracy: 0.031061 
Epoch: 155 | Training Loss: 270.763252 Training Accuracy: 0.366926 | Validation Loss: 1234.649384 Validation Accuracy: 0.031212 
Epoch: 156 | Training Loss: 270.829977 Training Accuracy: 0.363889 | Validation Loss: 1216.284920 Validation Accuracy: 0.030909 
Epoch: 157 | Training Loss: 270.179109 Training Accuracy: 0.359222 | Validation Loss: 1231.297704 Validation Accuracy: 0.030000 
Epoch: 158 | Training Loss: 269.793113 Training Accuracy: 0.358778 | Validation Loss: 1221.269768 Validation Accuracy: 0.030909 
